queryid Q0 docid rank score sys_name
12.0 Q0 CACM-1902 59.0 7.25109738387 BM25
12.0 Q0 CACM-2597 60.0 7.24910886097 BM25
12.0 Q0 CACM-2632 61.0 7.19168871666 BM25
12.0 Q0 CACM-2868 62.0 7.18274571052 BM25
12.0 Q0 CACM-0202 63.0 7.17362848848 BM25
12.0 Q0 CACM-3023 64.0 7.16115193604 BM25
12.0 Q0 CACM-2622 65.0 7.14653570869 BM25
12.0 Q0 CACM-2681 66.0 7.14624398729 BM25
12.0 Q0 CACM-1747 67.0 7.12552826002 BM25
12.0 Q0 CACM-1923 68.0 7.12154917254 BM25
12.0 Q0 CACM-1853 69.0 7.10563394433 BM25
12.0 Q0 CACM-2697 70.0 7.09459313359 BM25
12.0 Q0 CACM-1226 71.0 7.072849204 BM25
12.0 Q0 CACM-3087 72.0 7.0725177735 BM25
12.0 Q0 CACM-2621 73.0 7.03852102995 BM25
12.0 Q0 CACM-3174 74.0 7.03852102995 BM25
12.0 Q0 CACM-2105 75.0 7.03009128143 BM25
12.0 Q0 CACM-2320 76.0 6.99569338365 BM25
12.0 Q0 CACM-1195 77.0 6.99500340232 BM25
12.0 Q0 CACM-3090 78.0 6.9520606705 BM25
12.0 Q0 CACM-2069 79.0 6.92146911317 BM25
12.0 Q0 CACM-1951 80.0 6.9013773959 BM25
12.0 Q0 CACM-1334 81.0 6.86594306122 BM25
12.0 Q0 CACM-2840 82.0 6.86109806318 BM25
12.0 Q0 CACM-1533 83.0 6.856418652 BM25
12.0 Q0 CACM-2536 84.0 6.85101714215 BM25
12.0 Q0 CACM-2624 85.0 6.81712540083 BM25
12.0 Q0 CACM-2542 86.0 6.81130919885 BM25
12.0 Q0 CACM-2317 87.0 6.78932360657 BM25
12.0 Q0 CACM-2867 88.0 6.78843207015 BM25
12.0 Q0 CACM-2522 89.0 6.76018518549 BM25
12.0 Q0 CACM-2777 90.0 6.75141852391 BM25
12.0 Q0 CACM-2080 91.0 6.7450777302 BM25
12.0 Q0 CACM-1324 92.0 6.73350515163 BM25
12.0 Q0 CACM-2184 93.0 6.72937821645 BM25
12.0 Q0 CACM-2878 94.0 6.62006973068 BM25
12.0 Q0 CACM-2111 95.0 6.61887954369 BM25
12.0 Q0 CACM-1924 96.0 6.61305901658 BM25
12.0 Q0 CACM-0092 97.0 6.61105501579 BM25
12.0 Q0 CACM-0671 98.0 6.57665853286 BM25
12.0 Q0 CACM-2370 99.0 6.57665853286 BM25
12.0 Q0 CACM-2151 100.0 6.57183593865 BM25
13.0 Q0 CACM-2897 1.0 13.2774751049 BM25
13.0 Q0 CACM-2495 2.0 12.072402336 BM25
13.0 Q0 CACM-1795 3.0 12.0562724964 BM25
13.0 Q0 CACM-1886 4.0 10.6715136947 BM25
13.0 Q0 CACM-1947 5.0 10.4339509587 BM25
13.0 Q0 CACM-2491 6.0 10.4282550481 BM25
13.0 Q0 CACM-3080 7.0 10.0945833191 BM25
13.0 Q0 CACM-2648 8.0 10.0051007431 BM25
13.0 Q0 CACM-2586 9.0 9.8135251214 BM25
13.0 Q0 CACM-2801 10.0 9.77959824579 BM25
13.0 Q0 CACM-3099 11.0 9.55125243379 BM25
13.0 Q0 CACM-2904 12.0 9.30121355527 BM25
13.0 Q0 CACM-2944 13.0 9.08559311717 BM25
13.0 Q0 CACM-2819 14.0 9.01416802784 BM25
13.0 Q0 CACM-1807 15.0 9.0064663925 BM25
13.0 Q0 CACM-2253 16.0 8.58252903952 BM25
13.0 Q0 CACM-2929 17.0 8.51062880185 BM25
13.0 Q0 CACM-2748 18.0 8.36382322737 BM25
13.0 Q0 CACM-2530 19.0 7.76319060494 BM25
13.0 Q0 CACM-2598 20.0 7.75518593817 BM25
13.0 Q0 CACM-2858 21.0 7.65277045135 BM25
13.0 Q0 CACM-2885 22.0 7.55880071113 BM25
13.0 Q0 CACM-2834 23.0 7.48437594991 BM25
13.0 Q0 CACM-1564 24.0 7.4461667589 BM25
13.0 Q0 CACM-2423 25.0 7.37592117817 BM25
13.0 Q0 CACM-2701 26.0 7.17508616782 BM25
13.0 Q0 CACM-2464 27.0 7.06379828694 BM25
13.0 Q0 CACM-3054 28.0 6.99905199229 BM25
13.0 Q0 CACM-1088 29.0 6.89008652411 BM25
13.0 Q0 CACM-2716 30.0 6.8656497914 BM25
13.0 Q0 CACM-1566 31.0 6.84502704628 BM25
13.0 Q0 CACM-1999 32.0 6.77021645888 BM25
13.0 Q0 CACM-3033 33.0 6.74860923783 BM25
13.0 Q0 CACM-1231 34.0 6.64364824481 BM25
13.0 Q0 CACM-2900 35.0 6.64111117466 BM25
13.0 Q0 CACM-2856 36.0 6.59754545401 BM25
13.0 Q0 CACM-2835 37.0 6.59447203258 BM25
13.0 Q0 CACM-2964 38.0 6.55434685447 BM25
13.0 Q0 CACM-2907 39.0 6.46761134728 BM25
13.0 Q0 CACM-2836 40.0 6.30567569331 BM25
13.0 Q0 CACM-3169 41.0 6.28662346702 BM25
13.0 Q0 CACM-1932 42.0 6.2735777928 BM25
13.0 Q0 CACM-1066 43.0 6.26662646017 BM25
13.0 Q0 CACM-3085 44.0 6.21563987992 BM25
13.0 Q0 CACM-2623 45.0 6.21504336255 BM25
13.0 Q0 CACM-3036 46.0 6.20096990953 BM25
13.0 Q0 CACM-2195 47.0 6.1575251392 BM25
13.0 Q0 CACM-3125 48.0 6.10543153707 BM25
13.0 Q0 CACM-1362 49.0 6.10394415433 BM25
13.0 Q0 CACM-1652 50.0 6.08978577869 BM25
13.0 Q0 CACM-2680 51.0 6.06766144011 BM25
13.0 Q0 CACM-0048 52.0 6.06577126696 BM25
13.0 Q0 CACM-2969 53.0 6.03193747524 BM25
13.0 Q0 CACM-2290 54.0 6.00847368937 BM25
13.0 Q0 CACM-2033 55.0 5.98313464157 BM25
13.0 Q0 CACM-2433 56.0 5.9824671798 BM25
13.0 Q0 CACM-2890 57.0 5.96232248957 BM25
13.0 Q0 CACM-1719 58.0 5.92779417466 BM25
13.0 Q0 CACM-2559 59.0 5.90747799781 BM25
13.0 Q0 CACM-2006 60.0 5.88532070531 BM25
13.0 Q0 CACM-0243 61.0 5.88513106074 BM25
13.0 Q0 CACM-0693 62.0 5.88441010413 BM25
13.0 Q0 CACM-3057 63.0 5.87927094161 BM25
13.0 Q0 CACM-2000 64.0 5.85613201121 BM25
13.0 Q0 CACM-3005 65.0 5.84112349845 BM25
13.0 Q0 CACM-2346 66.0 5.82602138376 BM25
13.0 Q0 CACM-1655 67.0 5.82571398229 BM25
13.0 Q0 CACM-1651 68.0 5.81418328172 BM25
13.0 Q0 CACM-0675 69.0 5.78668781042 BM25
13.0 Q0 CACM-0115 70.0 5.76533954524 BM25
13.0 Q0 CACM-2397 71.0 5.70831770875 BM25
13.0 Q0 CACM-2344 72.0 5.7020222879 BM25
13.0 Q0 CACM-2729 73.0 5.6996779747 BM25
13.0 Q0 CACM-0622 74.0 5.68022768803 BM25
13.0 Q0 CACM-2888 75.0 5.67699662377 BM25
13.0 Q0 CACM-3113 76.0 5.66816871432 BM25
13.0 Q0 CACM-2699 77.0 5.63771369527 BM25
13.0 Q0 CACM-1756 78.0 5.6003109059 BM25
13.0 Q0 CACM-0124 79.0 5.58227657582 BM25
13.0 Q0 CACM-2797 80.0 5.57057879894 BM25
13.0 Q0 CACM-2611 81.0 5.54787078552 BM25
13.0 Q0 CACM-2351 82.0 5.51732664336 BM25
13.0 Q0 CACM-0405 83.0 5.51617760169 BM25
13.0 Q0 CACM-1974 84.0 5.51255444269 BM25
13.0 Q0 CACM-2263 85.0 5.50396026968 BM25
13.0 Q0 CACM-2015 86.0 5.42248139299 BM25
13.0 Q0 CACM-0626 87.0 5.41059017039 BM25
13.0 Q0 CACM-2592 88.0 5.40260436885 BM25
13.0 Q0 CACM-2339 89.0 5.3977673306 BM25
13.0 Q0 CACM-3066 90.0 5.31512428853 BM25
13.0 Q0 CACM-2533 91.0 5.27726120451 BM25
13.0 Q0 CACM-0678 92.0 5.27607812141 BM25
13.0 Q0 CACM-1670 93.0 5.26455070042 BM25
13.0 Q0 CACM-3110 94.0 5.26301172577 BM25
13.0 Q0 CACM-3053 95.0 5.25130110745 BM25
13.0 Q0 CACM-1235 96.0 5.21594123602 BM25
13.0 Q0 CACM-1223 97.0 5.2141598988 BM25
13.0 Q0 CACM-2616 98.0 5.10499735619 BM25
13.0 Q0 CACM-1676 99.0 5.06724393161 BM25
13.0 Q0 CACM-2997 100.0 5.06649874652 BM25
19.0 Q0 CACM-2714 1.0 9.45833471878 BM25
19.0 Q0 CACM-2973 2.0 9.17055805073 BM25
19.0 Q0 CACM-0950 3.0 8.9187730501 BM25
19.0 Q0 CACM-2433 4.0 8.82019955424 BM25
19.0 Q0 CACM-2266 5.0 8.78922021271 BM25
19.0 Q0 CACM-2785 6.0 8.57030806439 BM25
19.0 Q0 CACM-3156 7.0 8.26067849283 BM25
19.0 Q0 CACM-2664 8.0 8.15859233603 BM25
19.0 Q0 CACM-3075 9.0 8.00504389468 BM25
19.0 Q0 CACM-1262 10.0 7.97002251623 BM25
19.0 Q0 CACM-2401 11.0 7.83686820307 BM25
19.0 Q0 CACM-1811 12.0 7.82249248029 BM25
19.0 Q0 CACM-2700 13.0 7.78997261644 BM25
19.0 Q0 CACM-2685 14.0 7.7165982262 BM25
19.0 Q0 CACM-1158 15.0 7.43110265545 BM25
19.0 Q0 CACM-2289 16.0 7.26521320644 BM25
19.0 Q0 CACM-2557 17.0 7.05386230239 BM25
19.0 Q0 CACM-1828 18.0 6.99049501269 BM25
19.0 Q0 CACM-2195 19.0 6.90844296644 BM25
19.0 Q0 CACM-0141 20.0 6.82101338341 BM25
19.0 Q0 CACM-0392 21.0 6.75421115587 BM25
19.0 Q0 CACM-1302 22.0 6.75421115587 BM25
19.0 Q0 CACM-2570 23.0 6.73423696911 BM25
19.0 Q0 CACM-2851 24.0 6.65523078912 BM25
19.0 Q0 CACM-3059 25.0 6.60760557618 BM25
19.0 Q0 CACM-1601 26.0 6.55601891572 BM25
19.0 Q0 CACM-2896 27.0 6.52426019646 BM25
19.0 Q0 CACM-1795 28.0 6.40899232021 BM25
19.0 Q0 CACM-2660 29.0 6.34998177342 BM25
19.0 Q0 CACM-2342 30.0 6.31401869221 BM25
19.0 Q0 CACM-2895 31.0 6.30936726446 BM25
19.0 Q0 CACM-0046 32.0 6.1959982172 BM25
19.0 Q0 CACM-2175 33.0 6.19230556853 BM25
19.0 Q0 CACM-1367 34.0 6.17929492251 BM25
19.0 Q0 CACM-1569 35.0 5.86404507664 BM25
19.0 Q0 CACM-2865 36.0 5.71350040304 BM25
19.0 Q0 CACM-1846 37.0 5.66655546015 BM25
19.0 Q0 CACM-1747 38.0 5.5525002451 BM25
19.0 Q0 CACM-2838 39.0 5.45628076062 BM25
19.0 Q0 CACM-1468 40.0 5.41772273589 BM25
19.0 Q0 CACM-3175 41.0 5.41395021616 BM25
19.0 Q0 CACM-2182 42.0 5.38341406126 BM25
19.0 Q0 CACM-3194 43.0 5.38341406126 BM25
19.0 Q0 CACM-2311 44.0 5.20072944854 BM25
19.0 Q0 CACM-2114 45.0 5.0927129017 BM25
19.0 Q0 CACM-2952 46.0 5.06699293004 BM25
19.0 Q0 CACM-1008 47.0 5.01175985543 BM25
19.0 Q0 CACM-2514 48.0 4.92233285806 BM25
19.0 Q0 CACM-3044 49.0 4.92233285806 BM25
19.0 Q0 CACM-2727 50.0 4.90482906107 BM25
19.0 Q0 CACM-1341 51.0 4.83604128314 BM25
19.0 Q0 CACM-2080 52.0 4.7957161572 BM25
19.0 Q0 CACM-1613 53.0 4.78550559572 BM25
19.0 Q0 CACM-2515 54.0 4.77928317372 BM25
19.0 Q0 CACM-1554 55.0 4.75272307386 BM25
19.0 Q0 CACM-2740 56.0 4.53551941278 BM25
19.0 Q0 CACM-1959 57.0 4.47747388962 BM25
19.0 Q0 CACM-1536 58.0 4.41782610174 BM25
19.0 Q0 CACM-0320 59.0 4.30745465596 BM25
19.0 Q0 CACM-1957 60.0 4.20067023068 BM25
19.0 Q0 CACM-3120 61.0 4.139404341 BM25
19.0 Q0 CACM-1325 62.0 4.12701889297 BM25
19.0 Q0 CACM-1854 63.0 4.05544806334 BM25
19.0 Q0 CACM-3073 64.0 4.05544806334 BM25
19.0 Q0 CACM-2692 65.0 3.96402964381 BM25
19.0 Q0 CACM-1603 66.0 3.96109198004 BM25
19.0 Q0 CACM-2898 67.0 3.92725723226 BM25
19.0 Q0 CACM-1200 68.0 3.82913444283 BM25
19.0 Q0 CACM-2967 69.0 3.81853373998 BM25
19.0 Q0 CACM-1409 70.0 3.76639862537 BM25
19.0 Q0 CACM-2060 71.0 3.46151014695 BM25
19.0 Q0 CACM-1928 72.0 3.45505985142 BM25
19.0 Q0 CACM-2497 73.0 3.15476770684 BM25
19.0 Q0 CACM-1960 74.0 3.14040222914 BM25
19.0 Q0 CACM-2376 75.0 3.06367352577 BM25
19.0 Q0 CACM-1471 76.0 2.69283763886 BM25
19.0 Q0 CACM-2723 77.0 2.21807700672 BM25
19.0 Q0 CACM-1380 78.0 2.17826789828 BM25
19.0 Q0 CACM-2430 79.0 1.59588445004 BM25
19.0 Q0 CACM-2283 80.0 1.59361318263 BM25
19.0 Q0 CACM-2090 81.0 1.58083485455 BM25
19.0 Q0 CACM-2146 82.0 1.57816121395 BM25
19.0 Q0 CACM-0371 83.0 1.57736115206 BM25
19.0 Q0 CACM-1559 84.0 1.57095849626 BM25
19.0 Q0 CACM-2030 85.0 1.56998192675 BM25
19.0 Q0 CACM-2884 86.0 1.56688441476 BM25
19.0 Q0 CACM-2490 87.0 1.55493235019 BM25
19.0 Q0 CACM-1961 88.0 1.54111525921 BM25
19.0 Q0 CACM-2767 89.0 1.53951205278 BM25
19.0 Q0 CACM-2903 90.0 1.5368759771 BM25
19.0 Q0 CACM-2950 91.0 1.53553523209 BM25
19.0 Q0 CACM-3151 92.0 1.53275209581 BM25
19.0 Q0 CACM-2630 93.0 1.53088575773 BM25
19.0 Q0 CACM-2520 94.0 1.51708853683 BM25
19.0 Q0 CACM-2031 95.0 1.51049829443 BM25
19.0 Q0 CACM-2657 96.0 1.5053310402 BM25
19.0 Q0 CACM-0199 97.0 1.50467637719 BM25
19.0 Q0 CACM-2904 98.0 1.50288559479 BM25
19.0 Q0 CACM-2509 99.0 1.49129064055 BM25
19.0 Q0 CACM-2862 100.0 1.48501078354 BM25
23.0 Q0 CACM-2914 1.0 14.0806252622 BM25
23.0 Q0 CACM-2949 2.0 13.5790372583 BM25
23.0 Q0 CACM-2849 3.0 12.872887824 BM25
23.0 Q0 CACM-1951 4.0 12.4819435818 BM25
23.0 Q0 CACM-0241 5.0 12.3953433749 BM25
23.0 Q0 CACM-3137 6.0 12.0700631728 BM25
23.0 Q0 CACM-2261 7.0 12.0695733457 BM25
23.0 Q0 CACM-3148 8.0 11.9023034423 BM25
23.0 Q0 CACM-3084 9.0 11.8807178892 BM25
23.0 Q0 CACM-2649 10.0 11.6314109841 BM25
23.0 Q0 CACM-2481 11.0 11.4470307022 BM25
23.0 Q0 CACM-2250 12.0 11.395372623 BM25
23.0 Q0 CACM-2276 13.0 10.9466638927 BM25
23.0 Q0 CACM-1003 14.0 10.892306146 BM25
23.0 Q0 CACM-2454 15.0 10.3853504093 BM25
23.0 Q0 CACM-2212 16.0 10.1820349469 BM25
23.0 Q0 CACM-3043 17.0 10.0513302448 BM25
23.0 Q0 CACM-1604 18.0 9.97645254379 BM25
23.0 Q0 CACM-2667 19.0 9.71544357186 BM25
23.0 Q0 CACM-2371 20.0 9.71382765705 BM25
23.0 Q0 CACM-2249 21.0 9.69384881679 BM25
23.0 Q0 CACM-1745 22.0 9.5687919885 BM25
23.0 Q0 CACM-3082 23.0 9.28807922876 BM25
23.0 Q0 CACM-1514 24.0 9.21770985439 BM25
23.0 Q0 CACM-1153 25.0 9.12551004405 BM25
23.0 Q0 CACM-2176 26.0 9.11821854017 BM25
23.0 Q0 CACM-2578 27.0 9.02422071329 BM25
23.0 Q0 CACM-2926 28.0 8.99559280195 BM25
23.0 Q0 CACM-3119 29.0 8.97939155033 BM25
23.0 Q0 CACM-2216 30.0 8.96376386829 BM25
23.0 Q0 CACM-2988 31.0 8.79740580229 BM25
23.0 Q0 CACM-1410 32.0 8.772661761 BM25
23.0 Q0 CACM-2893 33.0 8.75249734147 BM25
23.0 Q0 CACM-2631 34.0 8.73417051464 BM25
23.0 Q0 CACM-0298 35.0 8.64721056716 BM25
23.0 Q0 CACM-1663 36.0 8.54703502907 BM25
23.0 Q0 CACM-2734 37.0 8.30482649424 BM25
23.0 Q0 CACM-3098 38.0 8.20664748237 BM25
23.0 Q0 CACM-2900 39.0 8.16970050124 BM25
23.0 Q0 CACM-2969 40.0 8.15931985711 BM25
23.0 Q0 CACM-2847 41.0 8.1427271168 BM25
23.0 Q0 CACM-1844 42.0 8.10238060952 BM25
23.0 Q0 CACM-2549 43.0 7.8832758813 BM25
23.0 Q0 CACM-2196 44.0 7.77383281004 BM25
23.0 Q0 CACM-0954 45.0 7.65266540261 BM25
23.0 Q0 CACM-2816 46.0 7.63661071305 BM25
23.0 Q0 CACM-0052 47.0 7.5454927939 BM25
23.0 Q0 CACM-1733 48.0 7.50371321528 BM25
23.0 Q0 CACM-1941 49.0 7.50371321528 BM25
23.0 Q0 CACM-1778 50.0 7.44102081936 BM25
23.0 Q0 CACM-2406 51.0 7.43088613108 BM25
23.0 Q0 CACM-3072 52.0 7.35550500117 BM25
23.0 Q0 CACM-2911 53.0 7.31378829506 BM25
23.0 Q0 CACM-1047 54.0 7.18507046469 BM25
23.0 Q0 CACM-2188 55.0 7.07704786638 BM25
23.0 Q0 CACM-1894 56.0 7.0718297275 BM25
23.0 Q0 CACM-1716 57.0 7.03475185829 BM25
23.0 Q0 CACM-1944 58.0 7.00699318422 BM25
23.0 Q0 CACM-0088 59.0 6.90117129147 BM25
23.0 Q0 CACM-0492 60.0 6.89912279186 BM25
23.0 Q0 CACM-2275 61.0 6.77311850466 BM25
23.0 Q0 CACM-3128 62.0 6.73709697977 BM25
23.0 Q0 CACM-3131 63.0 6.71889709285 BM25
23.0 Q0 CACM-1997 64.0 6.69037887663 BM25
23.0 Q0 CACM-2259 65.0 6.64983979872 BM25
23.0 Q0 CACM-2123 66.0 6.62093398091 BM25
23.0 Q0 CACM-3111 67.0 6.61341734159 BM25
23.0 Q0 CACM-1811 68.0 6.59089341315 BM25
23.0 Q0 CACM-2427 69.0 6.56363828997 BM25
23.0 Q0 CACM-1714 70.0 6.56363828997 BM25
23.0 Q0 CACM-2569 71.0 6.53248121517 BM25
23.0 Q0 CACM-2565 72.0 6.4511376282 BM25
23.0 Q0 CACM-2885 73.0 6.40272225725 BM25
23.0 Q0 CACM-2090 74.0 6.20658213986 BM25
23.0 Q0 CACM-2686 75.0 6.15777400092 BM25
23.0 Q0 CACM-2057 76.0 6.15630803865 BM25
23.0 Q0 CACM-2297 77.0 6.13483509638 BM25
23.0 Q0 CACM-1874 78.0 6.12980173534 BM25
23.0 Q0 CACM-3000 79.0 6.08911557379 BM25
23.0 Q0 CACM-2720 80.0 6.03580079149 BM25
23.0 Q0 CACM-2798 81.0 6.00928519584 BM25
23.0 Q0 CACM-2098 82.0 5.97858896724 BM25
23.0 Q0 CACM-2349 83.0 5.83495273651 BM25
23.0 Q0 CACM-0944 84.0 5.81658106494 BM25
23.0 Q0 CACM-1987 85.0 5.74174172002 BM25
23.0 Q0 CACM-2032 86.0 5.61919569213 BM25
23.0 Q0 CACM-3002 87.0 5.4117754161 BM25
23.0 Q0 CACM-2864 88.0 5.34628183316 BM25
23.0 Q0 CACM-1433 89.0 5.34051701118 BM25
23.0 Q0 CACM-0711 90.0 5.30703634482 BM25
23.0 Q0 CACM-1918 91.0 5.17835917433 BM25
23.0 Q0 CACM-3041 92.0 5.16759515849 BM25
23.0 Q0 CACM-2095 93.0 5.13776387798 BM25
23.0 Q0 CACM-1584 94.0 5.10410509812 BM25
23.0 Q0 CACM-0862 95.0 5.07945289555 BM25
23.0 Q0 CACM-2682 96.0 5.06206001502 BM25
23.0 Q0 CACM-0861 97.0 4.96671644323 BM25
23.0 Q0 CACM-1081 98.0 4.91612170372 BM25
23.0 Q0 CACM-1780 99.0 4.84914917589 BM25
23.0 Q0 CACM-1862 100.0 4.83217559535 BM25
24.0 Q0 CACM-1696 1.0 7.2174450542 BM25
24.0 Q0 CACM-0268 2.0 6.04575319713 BM25
24.0 Q0 CACM-2882 3.0 4.51233156958 BM25
24.0 Q0 CACM-1540 4.0 4.14007937455 BM25
24.0 Q0 CACM-1435 5.0 3.91679902183 BM25
24.0 Q0 CACM-1410 6.0 3.83608698116 BM25
24.0 Q0 CACM-1194 7.0 3.80707349749 BM25
24.0 Q0 CACM-2535 8.0 3.68017200287 BM25
24.0 Q0 CACM-1235 9.0 3.45627667288 BM25
24.0 Q0 CACM-2742 10.0 3.45627667288 BM25
24.0 Q0 CACM-2767 11.0 2.88995928365 BM25
24.0 Q0 CACM-1892 12.0 2.54758955664 BM25
24.0 Q0 CACM-3020 13.0 1.74767696874 BM25
24.0 Q0 CACM-0020 14.0 1.7178348449 BM25
24.0 Q0 CACM-1233 15.0 1.67929076528 BM25
24.0 Q0 CACM-0111 16.0 1.61832335228 BM25
24.0 Q0 CACM-0293 17.0 1.5784793654 BM25
24.0 Q0 CACM-0927 18.0 1.56338983309 BM25
24.0 Q0 CACM-1441 19.0 1.49617925991 BM25
24.0 Q0 CACM-3120 20.0 1.47377371453 BM25
24.0 Q0 CACM-2000 21.0 1.45621247448 BM25
24.0 Q0 CACM-1359 22.0 1.43998527582 BM25
24.0 Q0 CACM-2065 23.0 1.43734595848 BM25
24.0 Q0 CACM-3153 24.0 1.43268429311 BM25
24.0 Q0 CACM-1438 25.0 1.40250253071 BM25
24.0 Q0 CACM-2523 26.0 1.39419639984 BM25
24.0 Q0 CACM-1563 27.0 1.35038967611 BM25
24.0 Q0 CACM-1216 28.0 1.34787055306 BM25
24.0 Q0 CACM-2705 29.0 1.33715011118 BM25
24.0 Q0 CACM-3059 30.0 1.32299637623 BM25
24.0 Q0 CACM-1637 31.0 1.31746486093 BM25
24.0 Q0 CACM-0078 32.0 1.30496579309 BM25
24.0 Q0 CACM-1180 33.0 1.2967640101 BM25
24.0 Q0 CACM-0942 34.0 1.28066589653 BM25
24.0 Q0 CACM-2409 35.0 1.27660225318 BM25
24.0 Q0 CACM-1673 36.0 1.26182762757 BM25
24.0 Q0 CACM-1110 37.0 1.26182762757 BM25
24.0 Q0 CACM-1925 38.0 1.23838893236 BM25
24.0 Q0 CACM-3013 39.0 1.23838893236 BM25
24.0 Q0 CACM-2210 40.0 1.22911824431 BM25
24.0 Q0 CACM-1886 41.0 1.21767877178 BM25
24.0 Q0 CACM-1382 42.0 1.20599766506 BM25
24.0 Q0 CACM-1383 43.0 1.19716947471 BM25
24.0 Q0 CACM-1631 44.0 1.18846959402 BM25
24.0 Q0 CACM-1008 45.0 1.18846959402 BM25
24.0 Q0 CACM-2836 46.0 1.18416689881 BM25
24.0 Q0 CACM-2137 47.0 1.17827556495 BM25
24.0 Q0 CACM-2174 48.0 1.17565430049 BM25
24.0 Q0 CACM-3165 49.0 1.15518603751 BM25
24.0 Q0 CACM-1169 50.0 1.15518603751 BM25
24.0 Q0 CACM-2396 51.0 1.12810411286 BM25
24.0 Q0 CACM-1554 52.0 1.12704260081 BM25
24.0 Q0 CACM-0095 53.0 1.12704260081 BM25
24.0 Q0 CACM-1707 54.0 1.12704260081 BM25
24.0 Q0 CACM-1809 55.0 1.12704260081 BM25
24.0 Q0 CACM-2185 56.0 1.11932881451 BM25
24.0 Q0 CACM-2900 57.0 1.11551138276 BM25
24.0 Q0 CACM-2844 58.0 1.11171990095 BM25
24.0 Q0 CACM-1147 59.0 1.10795410536 BM25
24.0 Q0 CACM-2953 60.0 1.10795410536 BM25
24.0 Q0 CACM-1116 61.0 1.10049853579 BM25
24.0 Q0 CACM-0298 62.0 1.09680825197 BM25
24.0 Q0 CACM-3175 63.0 1.08588441636 BM25
24.0 Q0 CACM-2062 64.0 1.07872194823 BM25
24.0 Q0 CACM-2019 65.0 1.06815367338 BM25
