queryid Q0 docid rank score sys_name
2.0 Q0 CACM-1215 29.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1503 30.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3189 31.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3201 32.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3204 33.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0728 34.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2439 35.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1183 36.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1523 37.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2483 38.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2317 39.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0597 40.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0282 41.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1424 42.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1427 43.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2519 44.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2356 45.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3005 46.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1439 47.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1542 48.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1549 49.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2383 50.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3160 51.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0847 52.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1391 53.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2943 54.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2002 55.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0942 56.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1145 57.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1564 58.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2812 59.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3199 60.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2939 61.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1168 62.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1161 63.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1345 64.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1348 65.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2233 66.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1403 67.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0971 68.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1854 69.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2937 70.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1117 71.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2471 72.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1334 73.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1939 74.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2912 75.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3080 76.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0321 77.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1811 78.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2217 79.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3127 80.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1741 81.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1486 82.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1861 83.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1264 84.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1498 85.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-1926 86.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2092 87.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2096 88.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-2456 89.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-3077 90.0 1.75084146395 BM25_stopping
2.0 Q0 CACM-0001 91.0 0.0 BM25_stopping
2.0 Q0 CACM-0002 92.0 0.0 BM25_stopping
2.0 Q0 CACM-0003 93.0 0.0 BM25_stopping
2.0 Q0 CACM-0004 94.0 0.0 BM25_stopping
2.0 Q0 CACM-0005 95.0 0.0 BM25_stopping
2.0 Q0 CACM-0006 96.0 0.0 BM25_stopping
2.0 Q0 CACM-0007 97.0 0.0 BM25_stopping
2.0 Q0 CACM-0008 98.0 0.0 BM25_stopping
2.0 Q0 CACM-0009 99.0 0.0 BM25_stopping
2.0 Q0 CACM-2076 100.0 0.0 BM25_stopping
3.0 Q0 CACM-2061 1.0 5.84560507253 BM25_stopping
3.0 Q0 CACM-3115 2.0 5.53521855068 BM25_stopping
3.0 Q0 CACM-1134 3.0 5.53521855068 BM25_stopping
3.0 Q0 CACM-2921 4.0 5.15813927241 BM25_stopping
3.0 Q0 CACM-2886 5.0 5.04747819319 BM25_stopping
3.0 Q0 CACM-2534 6.0 4.94413968744 BM25_stopping
3.0 Q0 CACM-0799 7.0 4.77923141801 BM25_stopping
3.0 Q0 CACM-2423 8.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-2111 9.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-0637 10.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-1807 11.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-2064 12.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-2897 13.0 4.66857033879 BM25_stopping
3.0 Q0 CACM-1350 14.0 4.4045213458 BM25_stopping
3.0 Q0 CACM-1223 15.0 4.30118284006 BM25_stopping
3.0 Q0 CACM-1062 16.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-3130 17.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-0252 18.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-2871 19.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1392 20.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1154 21.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1387 22.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-2053 23.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1402 24.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1029 25.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1783 26.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1658 27.0 4.0256134914 BM25_stopping
3.0 Q0 CACM-1135 28.0 3.82836143064 BM25_stopping
3.0 Q0 CACM-2684 29.0 3.77423173715 BM25_stopping
3.0 Q0 CACM-2112 30.0 3.77423173715 BM25_stopping
3.0 Q0 CACM-2411 31.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-2929 32.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-2579 33.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-2138 34.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-3093 35.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-0205 36.0 3.67089323141 BM25_stopping
3.0 Q0 CACM-1680 37.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1683 38.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1682 39.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2887 40.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-0254 41.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-0100 42.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2904 43.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2542 44.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1194 45.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1533 46.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-3110 47.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2495 48.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2439 49.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2843 50.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-3103 51.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2110 52.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2551 53.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1947 54.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2708 55.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2659 56.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1159 57.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1572 58.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2175 59.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1565 60.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1591 61.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-3045 62.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2945 63.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2130 64.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-3028 65.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2820 66.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-3080 67.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-0695 68.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2877 69.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2658 70.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1007 71.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2685 72.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2449 73.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1012 74.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1785 75.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-1787 76.0 3.39532388275 BM25_stopping
3.0 Q0 CACM-2939 77.0 2.28178071538 BM25_stopping
3.0 Q0 CACM-1788 78.0 2.17844220964 BM25_stopping
3.0 Q0 CACM-1723 79.0 1.90287286098 BM25_stopping
3.0 Q0 CACM-2572 80.0 1.90287286098 BM25_stopping
3.0 Q0 CACM-3099 81.0 1.90287286098 BM25_stopping
3.0 Q0 CACM-2870 82.0 1.90287286098 BM25_stopping
3.0 Q0 CACM-1496 83.0 1.76281538966 BM25_stopping
3.0 Q0 CACM-3102 84.0 1.65947688391 BM25_stopping
3.0 Q0 CACM-3030 85.0 1.65947688391 BM25_stopping
3.0 Q0 CACM-1464 86.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-0077 87.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-0071 88.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-0070 89.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-1671 90.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-1696 91.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-2587 92.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-3120 93.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-3124 94.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-2746 95.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-1745 96.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-2990 97.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-2179 98.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-2339 99.0 1.38390753526 BM25_stopping
3.0 Q0 CACM-1535 100.0 1.38390753526 BM25_stopping
4.0 Q0 CACM-3043 1.0 14.0746872221 BM25_stopping
4.0 Q0 CACM-3128 2.0 13.9695793461 BM25_stopping
4.0 Q0 CACM-2931 3.0 11.6388184409 BM25_stopping
4.0 Q0 CACM-1135 4.0 10.077591093 BM25_stopping
4.0 Q0 CACM-2816 5.0 9.85953567137 BM25_stopping
4.0 Q0 CACM-2377 6.0 9.57771941284 BM25_stopping
4.0 Q0 CACM-2342 7.0 9.25649404665 BM25_stopping
4.0 Q0 CACM-2949 8.0 9.2049801168 BM25_stopping
4.0 Q0 CACM-2519 9.0 9.12601524247 BM25_stopping
4.0 Q0 CACM-2939 10.0 8.94584918467 BM25_stopping
4.0 Q0 CACM-3148 11.0 8.85546344695 BM25_stopping
4.0 Q0 CACM-3049 12.0 8.63163046058 BM25_stopping
4.0 Q0 CACM-3103 13.0 8.23165258112 BM25_stopping
4.0 Q0 CACM-2958 14.0 8.10769933932 BM25_stopping
4.0 Q0 CACM-2849 15.0 7.82528988607 BM25_stopping
4.0 Q0 CACM-2851 16.0 7.60070619529 BM25_stopping
4.0 Q0 CACM-2969 17.0 7.26268549204 BM25_stopping
4.0 Q0 CACM-2900 18.0 7.25755720811 BM25_stopping
4.0 Q0 CACM-3137 19.0 7.22334451021 BM25_stopping
4.0 Q0 CACM-3082 20.0 7.22334451021 BM25_stopping
4.0 Q0 CACM-2895 21.0 7.14140760696 BM25_stopping
4.0 Q0 CACM-3105 22.0 6.85104701595 BM25_stopping
4.0 Q0 CACM-1829 23.0 6.81313671096 BM25_stopping
4.0 Q0 CACM-2929 24.0 6.69113248123 BM25_stopping
4.0 Q0 CACM-2742 25.0 6.39432243672 BM25_stopping
4.0 Q0 CACM-1484 26.0 6.15439135663 BM25_stopping
4.0 Q0 CACM-2701 27.0 6.06052813101 BM25_stopping
4.0 Q0 CACM-3073 28.0 6.0216202414 BM25_stopping
4.0 Q0 CACM-2578 29.0 5.86896741455 BM25_stopping
4.0 Q0 CACM-2276 30.0 5.86896741455 BM25_stopping
4.0 Q0 CACM-2152 31.0 5.86063244463 BM25_stopping
4.0 Q0 CACM-1623 32.0 5.60280346921 BM25_stopping
4.0 Q0 CACM-1550 33.0 5.58851618213 BM25_stopping
4.0 Q0 CACM-2890 34.0 5.56635729929 BM25_stopping
4.0 Q0 CACM-1014 35.0 5.42626329022 BM25_stopping
4.0 Q0 CACM-1747 36.0 5.31547439876 BM25_stopping
4.0 Q0 CACM-2905 37.0 5.29278881969 BM25_stopping
4.0 Q0 CACM-1681 38.0 5.28487823388 BM25_stopping
4.0 Q0 CACM-1527 39.0 5.27256725641 BM25_stopping
4.0 Q0 CACM-1153 40.0 5.25905020509 BM25_stopping
4.0 Q0 CACM-1145 41.0 5.22809958706 BM25_stopping
4.0 Q0 CACM-1470 42.0 5.14358685285 BM25_stopping
4.0 Q0 CACM-1485 43.0 5.14358685285 BM25_stopping
4.0 Q0 CACM-2060 44.0 5.14358685285 BM25_stopping
4.0 Q0 CACM-1727 45.0 5.13430206129 BM25_stopping
4.0 Q0 CACM-3171 46.0 5.12816527076 BM25_stopping
4.0 Q0 CACM-2840 47.0 5.02930107079 BM25_stopping
4.0 Q0 CACM-3064 48.0 5.02930107079 BM25_stopping
4.0 Q0 CACM-0435 49.0 4.95127211946 BM25_stopping
4.0 Q0 CACM-2436 50.0 4.92320764924 BM25_stopping
4.0 Q0 CACM-1166 51.0 4.81550179626 BM25_stopping
4.0 Q0 CACM-2406 52.0 4.74333110861 BM25_stopping
4.0 Q0 CACM-2870 53.0 4.71330967084 BM25_stopping
4.0 Q0 CACM-0616 54.0 4.65823880267 BM25_stopping
4.0 Q0 CACM-2940 55.0 4.64675369507 BM25_stopping
4.0 Q0 CACM-3031 56.0 4.64675369507 BM25_stopping
4.0 Q0 CACM-1323 57.0 4.64675369507 BM25_stopping
4.0 Q0 CACM-1844 58.0 4.62188703047 BM25_stopping
4.0 Q0 CACM-3175 59.0 4.6026128581 BM25_stopping
4.0 Q0 CACM-2946 60.0 4.6026128581 BM25_stopping
4.0 Q0 CACM-2546 61.0 4.6026128581 BM25_stopping
4.0 Q0 CACM-2722 62.0 4.54088517655 BM25_stopping
4.0 Q0 CACM-1705 63.0 4.49289339179 BM25_stopping
4.0 Q0 CACM-3120 64.0 4.46555942758 BM25_stopping
4.0 Q0 CACM-2314 65.0 4.4545605956 BM25_stopping
4.0 Q0 CACM-1206 66.0 4.37936017556 BM25_stopping
4.0 Q0 CACM-0040 67.0 4.37936017556 BM25_stopping
4.0 Q0 CACM-2376 68.0 4.37936017556 BM25_stopping
4.0 Q0 CACM-3127 69.0 4.37936017556 BM25_stopping
4.0 Q0 CACM-1307 70.0 4.37936017556 BM25_stopping
4.0 Q0 CACM-2536 71.0 4.34951721384 BM25_stopping
4.0 Q0 CACM-1905 72.0 4.28333512555 BM25_stopping
4.0 Q0 CACM-1745 73.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-0052 74.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2371 75.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2373 76.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2596 77.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-3141 78.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2926 79.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-0088 80.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-3084 81.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2216 82.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-1780 83.0 4.26833993785 BM25_stopping
4.0 Q0 CACM-2396 84.0 4.23357808235 BM25_stopping
4.0 Q0 CACM-3018 85.0 4.08964786059 BM25_stopping
4.0 Q0 CACM-1678 86.0 4.06590948318 BM25_stopping
4.0 Q0 CACM-2950 87.0 4.06590948318 BM25_stopping
4.0 Q0 CACM-3101 88.0 4.03503592617 BM25_stopping
4.0 Q0 CACM-1325 89.0 4.0098424292 BM25_stopping
4.0 Q0 CACM-1673 90.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-1049 91.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-1196 92.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2980 93.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2597 94.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2922 95.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2125 96.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-1651 97.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2913 98.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-1743 99.0 3.99056825682 BM25_stopping
4.0 Q0 CACM-2604 100.0 3.99056825682 BM25_stopping
5.0 Q0 CACM-2035 1.0 23.8403344153 BM25_stopping
5.0 Q0 CACM-2299 2.0 17.0146120804 BM25_stopping
5.0 Q0 CACM-1829 3.0 16.2192557539 BM25_stopping
5.0 Q0 CACM-2629 4.0 14.200647764 BM25_stopping
5.0 Q0 CACM-2947 5.0 12.8634594067 BM25_stopping
5.0 Q0 CACM-1671 6.0 12.7400549619 BM25_stopping
5.0 Q0 CACM-1699 7.0 12.3546674878 BM25_stopping
5.0 Q0 CACM-1978 8.0 12.0001370381 BM25_stopping
5.0 Q0 CACM-0892 9.0 11.9110436666 BM25_stopping
5.0 Q0 CACM-2873 10.0 11.8332664406 BM25_stopping
5.0 Q0 CACM-2357 11.0 11.7057895641 BM25_stopping
